Date,Close,High,Low,Open,Volume,,
5/27/2020,208.86,208.86,201.79,201.89,10631034756,,
5/28/2020,219.84,220.28,206.24,208.89,12212469604,,
5/29/2020,220.68,224.22,218.24,219.93,12265816557,,
5/30/2020,242.35,243.94,218.74,220.72,15027397867,,
5/31/2020,230.98,244.05,230.05,242.35,12234904813,,
6/1/2020,246.99,248.24,230.49,230.86,13951727936,,
6/2/2020,237.22,252.22,233.23,246.83,13782107567,,
6/3/2020,244.18,244.18,235.46,237.4,9861760817,,
6/4/2020,244.43,245.93,236.77,244.11,10170414304,,
6/5/2020,241.22,247.33,240.68,244.35,9293963914,,
6/6/2020,241.93,245.98,239.72,241.2,8114873845,,
6/7/2020,245.17,245.44,236.33,241.91,9544883157,,
6/8/2020,246.31,246.64,241.54,245.18,8076783299,,
6/9/2020,244.91,248.34,242.34,246.18,8446545788,,
6/10/2020,247.44,248.65,242.82,244.82,8792990206,,
6/11/2020,231.7,249.89,229.94,247.55,12356528860,,
6/12/2020,237.49,239.35,229.65,231.63,8868955009,,
6/13/2020,238.91,239.19,235.89,237.54,7141624980,,
6/14/2020,234.11,239.1,232.96,238.97,7439385176,,
6/15/2020,229.93,234.24,221.24,234.06,10536099884,,
6/16/2020,234.42,236.39,228.43,229.76,7965648016,,
6/17/2020,233.03,235.95,229.34,234.49,7701391592,,
6/18/2020,232.1,234.57,228.95,232.9,6713800872,,
6/19/2020,227.14,232.15,226.8,231.95,6946372590,,
6/20/2020,229.27,231.45,226.64,226.98,6252830566,,
6/21/2020,228.99,232.36,228.49,229.22,5600408178,,
6/22/2020,242.53,243.78,228.93,229,9079586552,,
6/23/2020,244.14,244.86,239.76,242.54,6624530348,,
6/24/2020,235.77,248.51,232.81,244.19,8815030025,,
6/25/2020,232.94,236.05,230.3,235.7,7010426122,,
6/26/2020,229.67,233.9,229.26,232.88,7187490226,,
6/27/2020,222.96,232.49,220.56,229.63,6918380955,,
6/28/2020,225.35,228.6,219.47,222.91,6205925718,,
6/29/2020,228.19,229.9,222.25,225.36,6726164653,,
6/30/2020,226.32,229.48,224.82,227.97,6094093001,,
7/1/2020,231.11,232.76,224.84,226.13,6463737443,,
7/2/2020,229.39,232.4,225.46,231.29,6212210566,,
7/3/2020,225.39,229.63,224.91,229.32,5109032700,,
7/4/2020,229.07,230.05,225.13,225.29,5228310135,,
7/5/2020,227.66,229.86,224.54,228.98,5292172429,,
7/6/2020,241.51,242.13,227.03,227.69,8782917553,,
7/7/2020,239.08,242.68,234.22,240.97,6441497597,,
7/8/2020,246.67,248.31,238.4,239.16,9892586411,,
7/9/2020,243.02,247.29,239.9,246.75,8429099199,,
7/10/2020,240.98,242.88,236.73,242.87,7281370522,,
7/11/2020,239.46,241.53,238.33,241.04,5643067316,,
7/12/2020,242.13,243.31,237.77,239.46,6596394718,,
7/13/2020,239.6,244.31,238.23,242.18,7787751468,,
7/14/2020,240.21,242,237.8,239.98,7357458555,,
7/15/2020,238.42,241.4,237.1,240.14,6189328448,,
7/16/2020,233.64,239.01,231.62,238.45,5832057567,,
7/17/2020,232.77,234.42,232.11,233.69,5859850529,,
7/18/2020,235.48,236.54,232.32,232.86,5397402117,,
7/19/2020,238.49,239.16,233.28,235.46,6251377305,,
7/20/2020,236.15,239.58,234.85,238.49,5600686192,,
7/21/2020,245.02,246.19,235.68,236.3,6806696015,,
7/22/2020,262.19,262.99,242.48,245.04,7702077383,,
7/23/2020,274.69,277.58,261.05,262.39,10281309262,,
7/24/2020,279.22,286.19,269.24,274.72,9466060358,,
7/25/2020,304.06,306.74,279.03,279.03,10785021813,,
7/26/2020,309.64,316.39,300.27,303.69,12003973026,,
7/27/2020,321.51,330.7,309.66,309.66,15644257058,,
7/28/2020,316.66,325.91,307.72,321.83,12357108065,,
7/29/2020,318.19,324.38,313.11,316.56,10878845706,,
7/30/2020,334.59,338.63,315.75,318.14,11827689045,,
7/31/2020,345.55,348.61,329.34,334.63,12030600492,,
8/1/2020,385.2,388.85,343.59,345.8,14045259477,,
8/2/2020,370.67,411.23,357.14,385.55,18909744275,,
8/3/2020,386.3,396.51,369.34,371.13,12834648062,,
8/4/2020,389.88,400.7,382.99,386.16,14086704221,,
8/5/2020,401.59,406.3,386.22,389.71,12875466638,,
8/6/2020,394.96,403.49,392.6,401.58,11304626458,,
8/7/2020,379.51,398.25,367.94,395.23,12751687084,,
8/8/2020,393.99,393.99,377.35,379.55,9342060531,,
8/9/2020,391.12,399.74,385.83,395.31,9451065592,,
8/10/2020,395.89,399.38,391.04,391.04,11685827893,,
8/11/2020,380.38,398.48,370.86,395.89,12792218737,,
8/12/2020,391.02,391.31,367.92,380.06,12408772745,,
8/13/2020,428.74,432.9,379.71,390.84,18480303526,,
8/14/2020,437.4,444.58,423.35,428.68,15064589987,,
8/15/2020,433.35,441.75,429.87,437.56,12416067894,,
8/16/2020,433.79,436.27,415.09,433.35,12168816874,,
8/17/2020,429.53,442.73,422.65,433.97,13227089410,,
8/18/2020,423.67,432.58,419.67,429.67,11978984079,,
8/19/2020,406.46,427.02,396.68,423.74,13137391167,,
8/20/2020,416.44,418.73,404.03,406.76,10043032427,,
8/21/2020,389.13,418.64,387.44,416.15,11781796374,,
8/22/2020,395.84,396.47,382.81,389.03,10131847985,,
8/23/2020,391.38,396.49,385.04,395.56,8137303970,,
8/24/2020,408.14,409.39,389.31,391.68,10328860398,,
8/25/2020,384,408.53,374.36,408.07,12428442042,,
8/26/2020,386.47,391.87,378.71,383.98,9967343483,,
8/27/2020,382.63,395.35,374.87,386.61,10457777652,,
8/28/2020,395.87,397.76,381.27,382.63,9120674421,,
8/29/2020,399.92,405.62,393.04,395.69,8777703481,,
8/30/2020,428.4,428.66,399.61,399.62,11211948040,,
8/31/2020,435.08,438.56,419.77,428.51,12774741797,,
9/1/2020,477.05,487.21,432.08,434.87,18862763756,,
9/2/2020,440.04,480.33,424.46,477.01,19691854014,,
9/3/2020,385.67,449.53,381.13,440.24,19622845896,,
9/4/2020,388.24,402.41,371.64,384.67,16747106257,,
9/5/2020,335.26,394.17,316.77,388.04,29880047640,,
9/6/2020,353.36,359.76,319.04,335.33,27643678917,,
9/7/2020,352.67,358.21,326.25,353.45,21763614732,,
9/8/2020,337.6,355.56,328.82,353.2,17991403432,,
9/9/2020,351.11,359.16,332.17,337.82,14547933520,,
9/10/2020,368.1,377.39,351.11,351.43,31421134556,,
9/11/2020,374.7,376.63,355.58,368.12,27296269329,,
9/12/2020,387.18,387.54,367.84,374.6,13295405814,,
9/13/2020,365.57,388.96,354.34,387.52,15005899191,,
9/14/2020,377.27,384.49,357.57,365.7,17536695361,,
9/15/2020,364.84,381.51,363.61,377.15,16140584321,,
9/16/2020,365.81,372.77,356.68,364.74,16107612177,,
9/17/2020,389.02,393.9,364.8,365.87,19899531080,,
9/18/2020,384.36,391.9,376.96,389.34,14108357740,,
9/19/2020,385.54,387.08,378.72,384.04,11049507684,,
9/20/2020,371.05,385.6,367.09,385.6,12292195784,,
9/21/2020,341.79,375.74,336.07,371.4,17398267133,,
9/22/2020,344.5,346.6,336.86,341.72,12732578043,,
9/23/2020,321.12,344.67,318.97,344.59,12899346599,,
9/24/2020,349.36,351.46,318.55,320.99,15714304470,,
9/25/2020,352.18,357.77,339.02,349.41,14381086966,,
9/26/2020,355.49,355.85,348.11,352.35,13049148579,,
9/27/2020,357.44,361.98,349.83,354.96,13598126926,,
9/28/2020,355.16,366.43,354.55,357.93,14258455166,,
9/29/2020,359.76,360.35,352.15,354.36,11600013236,,
9/30/2020,359.94,361.18,353.33,360.04,11818610610,,
10/1/2020,353.21,369.26,346.48,360.31,14679481911,,
10/2/2020,346.24,354.12,336.47,352.95,14215390463,,
10/3/2020,346.52,351.31,344.67,346.22,10060167889,,
10/4/2020,352.58,354.05,345.13,346.6,10696959020,,
10/5/2020,353.96,355.21,349.68,352.74,11809507622,,
10/6/2020,340.82,354.99,338,353.96,12830796112,,
10/7/2020,341.81,342.45,334.55,340.94,11929918060,,
10/8/2020,350.77,352.21,335.65,342.04,13461017711,,
10/9/2020,365.59,368.31,348.21,351.11,13043501763,,
10/10/2020,370.97,378.27,365.35,365.4,13618484324,,
10/11/2020,375.14,377.25,369.83,370.93,12584512533,,
10/12/2020,387.73,395.12,366.64,374.8,15867455424,,
10/13/2020,381.19,387.38,375.58,387.14,14226744838,,
10/14/2020,379.48,387.3,374.18,381.97,13918846567,,
10/15/2020,377.44,381.21,371.35,379.19,14964182545,,
10/16/2020,366.23,380.02,362.6,377.87,14670784817,,
10/17/2020,368.86,369.77,364.49,366.02,10951115359,,
10/18/2020,378.21,378.6,368.13,368.73,11047103109,,
10/19/2020,379.94,383.32,373.7,378.47,12811242092,,
10/20/2020,369.14,380.76,367.6,379.72,13741586582,,
10/21/2020,392.19,400.63,368.73,369.06,20241324322,,
10/22/2020,413.77,420.14,391.28,391.49,15772846485,,
10/23/2020,409.77,418.96,403.08,414.05,14256222052,,
10/24/2020,412.46,416.6,407.85,409.77,12201739194,,
10/25/2020,406.22,417.16,405.35,412.46,10890207469,,
10/26/2020,393.89,411.28,383.78,406.22,15155684229,,
10/27/2020,404,409.77,390.61,393.89,13940434102,,
10/28/2020,388.65,408.96,381.15,404,15276441134,,
10/29/2020,386.73,393.23,381.29,388.65,12920477749,,
10/30/2020,382.82,391.46,375.09,386.73,13688056970,,
10/31/2020,386.59,393.01,381.3,382.82,11276963426,,
11/1/2020,396.36,397.12,385.17,386.59,10475146018,,
11/2/2020,383.16,403.24,381.02,396.36,13997574252,,
11/3/2020,387.6,389.52,371.31,383.16,12588494762,,
11/4/2020,402.14,407.67,377.83,387.6,15126077675,,
11/5/2020,414.07,417.53,397.25,402.14,15440711038,,
11/6/2020,454.72,456.2,412.98,414.07,16738305610,,
11/7/2020,435.71,465.68,428.46,454.72,18873289788,,
11/8/2020,453.55,457.78,433.15,435.72,11292383601,,
11/9/2020,444.16,457.35,435.16,453.57,13704320630,,
11/10/2020,449.68,453.76,439.6,444.17,12090381666,,
11/11/2020,462.96,473.58,449.52,449.68,14075403511,,
11/12/2020,461.01,467.68,452.07,462.96,12877327234,,
11/13/2020,474.63,475.22,457.3,461.01,13191505725,,
11/14/2020,460.15,475.16,452.99,474.63,10312037942,,
11/15/2020,447.56,460.99,440.25,460.15,10308617165,,
11/16/2020,459.94,463.83,445.5,447.56,11441239444,,
11/17/2020,480.36,482.23,460.78,464.41,14593057877,,
11/18/2020,479.48,492,465.83,480.35,17880199224,,
11/19/2020,471.63,480.12,465.7,479.48,12473929218,,
11/20/2020,509.74,513.61,471.63,471.63,18629943296,,
11/21/2020,549.49,550.23,504.24,509.74,20757099184,,
11/22/2020,558.07,579.37,514.52,549.49,21967049601,,
11/23/2020,608.45,609.99,551.27,558.06,27272302872,,
11/24/2020,603.9,621.17,593.84,608.52,23281758100,,
11/25/2020,570.69,605.09,559.67,603.9,20088492893,,
11/26/2020,518.8,575.64,485.5,570.51,31104004592,,
11/27/2020,517.49,530.78,497.24,519.11,16831105703,,
11/28/2020,538.23,548.04,508.13,517.6,14770243833,,
11/29/2020,575.76,576.6,531.99,538.26,15017517758,,
11/30/2020,614.84,615.24,571.54,575.76,20276867833,,
12/1/2020,587.32,635.16,571.75,615.07,27178964465,,
12/2/2020,598.35,604.02,578.74,587.26,16883292129,,
12/3/2020,616.71,622.45,588.35,598.46,16146190946,,
12/4/2020,569.35,618.98,569.28,616.72,16337589997,,
12/5/2020,596.6,596.6,563.11,569.35,13498010566,,
12/6/2020,601.91,606.79,584.41,596.57,11290893016,,
12/7/2020,591.84,602.92,585.43,601.8,10720480962,,
12/8/2020,554.83,594.75,552.47,591.9,14398919320,,
12/9/2020,573.48,577.29,533,554.79,15855915840,,
12/10/2020,559.68,574.6,549.78,573.5,11672582040,,
12/11/2020,545.8,560.38,537.81,559.68,11098819124,,
12/12/2020,568.57,573.34,545.25,545.58,8534557897,,
12/13/2020,589.66,593.78,564.57,568.61,9070377862,,
12/14/2020,586.01,590.49,577.12,589.78,8125837102,,
12/15/2020,589.36,596.25,580.63,586.02,9326645840,,
12/16/2020,636.18,636.64,582.04,589.38,15817248373,,
12/17/2020,642.87,673.83,628.75,636.15,25479532147,,
12/18/2020,654.81,662.7,632.36,642.92,15756303983,,
12/19/2020,659.3,668.77,646.62,654.62,12830893778,,
12/20/2020,638.29,659.92,625.01,659.19,13375855442,,
12/21/2020,609.82,646.85,600.84,638.32,14419493621,,
12/22/2020,634.85,635.08,589.55,609.42,14745890080,,
12/23/2020,583.71,637.12,560.36,634.82,15261413038,,
12/24/2020,611.61,613.82,568.6,584.14,14317413703,,
12/25/2020,626.41,633.06,605.42,611.55,13520927700,,
12/26/2020,635.84,650.72,617.4,626.5,14761125202,,
12/27/2020,682.64,711.39,628.33,635.89,26093552821,,
12/28/2020,730.4,745.88,683.21,683.21,24222565862,,
12/29/2020,731.52,737.95,692.15,730.36,18710683199,,
12/30/2020,751.62,754.3,720.99,731.47,17294574210,,
12/31/2020,737.8,754.3,726.51,751.63,13926846861,,
1/1/2021,730.37,749.2,719.79,737.71,13652004358,,
1/2/2021,774.53,786.8,718.11,730.4,19740771179,,
1/3/2021,975.51,1006.57,771.56,774.51,45200463368,,
1/4/2021,1040.23,1153.19,912.31,977.06,56945985763,,
1/5/2021,1100.01,1129.37,986.81,1041.5,41535932781,,
1/6/2021,1207.11,1209.43,1064.23,1101.01,44699914188,,
1/7/2021,1225.68,1282.58,1167.44,1208.08,40468027280,,
1/8/2021,1224.2,1273.83,1076.08,1225.97,44334826666,,
1/9/2021,1281.08,1303.87,1182.27,1223.74,33233105361,,
1/10/2021,1262.25,1347.93,1194.72,1280.87,40616938053,,
1/11/2021,1090.15,1261.62,924.92,1261.62,60733630300,,
1/12/2021,1043.43,1149.24,1012.76,1088.53,37494601692,,
1/13/2021,1130.74,1134.34,994.55,1043.74,30109792795,,
1/14/2021,1218.45,1244.16,1093.06,1130.23,33410915929,,
1/15/2021,1171.83,1250.51,1090.72,1221.88,35972039310,,
1/16/2021,1233.54,1290.05,1157.62,1171.44,32319240157,,
1/17/2021,1230.17,1265.64,1174.39,1233.45,29258032819,,
1/18/2021,1257.28,1259.45,1187.31,1230.31,25817455560,,
1/19/2021,1377.3,1432.3,1254.52,1257.43,47195935190,,
1/20/2021,1382.27,1405.74,1243.3,1375.25,46784030909,,
1/21/2021,1121.57,1382.68,1098.48,1382.68,45932464754,,
1/22/2021,1236.51,1271.69,1046.6,1118.89,43918338506,,
1/23/2021,1230.99,1272.15,1200.89,1235.27,27253895441,,
1/24/2021,1391.61,1395.11,1225.27,1231.21,36418163554,,
1/25/2021,1324.41,1467.78,1304.97,1390.64,43565777745,,
1/26/2021,1357.06,1376.09,1253.34,1323.74,41572917750,,
1/27/2021,1253.19,1368.07,1215.31,1358.33,39394416990,,
1/28/2021,1332.49,1356.29,1226.17,1251.28,34637234789,,
1/29/2021,1382.52,1428.98,1292.24,1369.09,53611955259,,
1/30/2021,1376.12,1402.4,1328.53,1382.23,30616574234,,
1/31/2021,1314.99,1378.92,1288.5,1376.82,25198853581,,
2/1/2021,1369.04,1373.85,1274.36,1314.86,29210670920,,
2/2/2021,1515.19,1542.99,1362.77,1369.51,45437142801,,
2/3/2021,1660.91,1660.91,1510.01,1514.77,41874566399,,
2/4/2021,1594.76,1689.19,1561.85,1661.17,44396871836,,
2/5/2021,1718.65,1756.51,1594.79,1594.79,40108628454,,
2/6/2021,1677.85,1738.31,1649.07,1717.8,39873420648,,
2/7/2021,1614.23,1690.04,1501.75,1677.61,39889440151,,
2/8/2021,1746.62,1770.59,1571.58,1613.64,48012285956,,
2/9/2021,1768.04,1815.96,1711.62,1746.93,44180727529,,
2/10/2021,1744.24,1826.7,1686.54,1768.04,41916084617,,
2/11/2021,1783.8,1806.54,1708.68,1743.71,36021495262,,
2/12/2021,1843.53,1861.36,1744.17,1783.49,37905036865,,
2/13/2021,1814.11,1871.6,1770.61,1843.99,35359490535,,
2/14/2021,1805.08,1848.15,1789.91,1814.37,31439114900,,
2/15/2021,1779.79,1833.83,1683.91,1804.68,38955610883,,
2/16/2021,1781.07,1824.52,1729.64,1778.95,34269369268,,
2/17/2021,1848.46,1853.67,1736.71,1781.35,35955412703,,
2/18/2021,1937.45,1949.9,1848.21,1848.21,28255902969,,
2/19/2021,1960.16,1969.55,1896.68,1938.86,26268814253,,
2/20/2021,1919.53,2036.29,1830.53,1959.9,34696091102,,
2/21/2021,1935.6,1974.26,1890.37,1918.67,23626547717,,
2/22/2021,1781.99,1936.45,1580.63,1935.56,42409646036,,
2/23/2021,1570.2,1781.41,1378.84,1781.41,52029864713,,
2/24/2021,1626.58,1710.98,1511.02,1571.48,31329000537,,
2/25/2021,1475.7,1670.22,1465.06,1625.39,24481681873,,
2/26/2021,1446.03,1559.03,1407.98,1478.65,31435997881,,
2/27/2021,1459.97,1524.93,1433.79,1446.93,20742103233,,
2/28/2021,1416.05,1468.39,1300.47,1459.86,27637026080,,
3/1/2021,1564.71,1567.69,1416.42,1417.15,24032838645,,
3/2/2021,1492.61,1597.61,1461.33,1564.06,22523669722,,
3/3/2021,1575.85,1650.36,1481.91,1491.45,22674780680,,
3/4/2021,1541.91,1622.95,1511.1,1574.62,22906118718,,
3/5/2021,1533.28,1547.88,1450.89,1541.54,21067146937,,
3/6/2021,1654.74,1669.11,1519.14,1532.37,22746262366,,
3/7/2021,1723.15,1730.92,1636.56,1655.39,23809935410,,
3/8/2021,1834.73,1835.19,1670.94,1724.23,27630991158,,
3/9/2021,1868.05,1868.05,1804.27,1835.15,23461244507,,
3/10/2021,1799.17,1873.8,1766.49,1868.49,25154173185,,
3/11/2021,1826.19,1843.82,1734.62,1798.03,24013132909,,
3/12/2021,1772.1,1839.5,1728.98,1826.55,22435821312,,
3/13/2021,1924.69,1937.65,1733.64,1772.17,25014689475,,
3/14/2021,1854.56,1930.78,1845.12,1923.86,19344589211,,
3/15/2021,1791.7,1889.2,1749.61,1854.09,26244738810,,
3/16/2021,1806.97,1817.06,1720.05,1792.41,23828509590,,
3/17/2021,1823.45,1839.82,1749.18,1807.06,24512917348,,
3/18/2021,1782.86,1848.65,1705.72,1823.16,23263845504,,
3/19/2021,1817.62,1841.2,1746.47,1782.57,21249297710,,
3/20/2021,1812.63,1874.71,1811.73,1817.52,22677674970,,
3/21/2021,1788.22,1823.35,1764.14,1812.61,22977404620,,
3/22/2021,1691.33,1811.97,1674.3,1788.36,23599296129,,
3/23/2021,1678.65,1725.11,1662.54,1690.87,21998237965,,
3/24/2021,1593.41,1740.43,1570.79,1678,31228051473,,
3/25/2021,1595.36,1625.91,1560.37,1593.12,29650328701,,
3/26/2021,1702.84,1702.92,1594.74,1595.21,22548516548,,
3/27/2021,1716.49,1732.82,1674.32,1703.04,18102277710,,
3/28/2021,1691.36,1728.58,1672.66,1716.41,16599472938,,
3/29/2021,1819.68,1837.19,1683.72,1691.26,22796570548,,
3/30/2021,1846.03,1860.97,1793.92,1819.47,22512781703,,
3/31/2021,1918.36,1947.84,1793,1846.1,30226902621,,
4/1/2021,1977.28,1989.06,1912.18,1919.16,30914259795,,
4/2/2021,2143.23,2152.45,1960.68,1976.93,34862511022,,
4/3/2021,2028.42,2144.96,2028.42,2142.9,32011518871,,
4/4/2021,2093.12,2110.35,2007.11,2027.67,26006501902,,
4/5/2021,2107.89,2140.99,2032.39,2093.26,28889391170,,
4/6/2021,2118.38,2151.22,2057.61,2109.49,29222865881,,
4/7/2021,1971.08,2133.19,1945.44,2117.73,36116271935,,
4/8/2021,2088.57,2091.52,1959.08,1969.13,25312956529,,
4/9/2021,2072.11,2102.87,2055.16,2088.77,19812472092,,
4/10/2021,2135.94,2197,2062.79,2071.11,24986243611,,
4/11/2021,2157.66,2165.19,2119.87,2136.16,19692836132,,
4/12/2021,2139.35,2199.72,2110.37,2157.36,21727936609,,
4/13/2021,2299.19,2318.42,2138.56,2139.36,29456642939,,
4/14/2021,2435.1,2449.69,2284.56,2299.35,35592822986,,
4/15/2021,2519.12,2544.27,2409.92,2436.03,32325606817,,
4/16/2021,2431.95,2547.56,2318.68,2516.6,36196928256,,
4/17/2021,2344.9,2497.39,2333.68,2429.98,32349808978,,
4/18/2021,2237.14,2365.46,2011.77,2346.45,50696368718,,
4/19/2021,2166.19,2276.78,2086.69,2238.03,34060654971,,
4/20/2021,2330.21,2345.83,2060.14,2161.94,39433483315,,
4/21/2021,2364.75,2467.2,2238.37,2331.16,38899067643,,
4/22/2021,2403.54,2641.09,2315.96,2357.87,53575904724,,
4/23/2021,2363.59,2439.54,2117.04,2401.26,55413933925,,
4/24/2021,2211.63,2367.74,2163.69,2367.2,31854226936,,
4/25/2021,2316.06,2354.09,2172.52,2214.41,31814355546,,
4/26/2021,2534.48,2536.34,2308.32,2319.48,35208325408,,
4/27/2021,2662.87,2676.39,2485.38,2534.03,32275969215,,
4/28/2021,2746.38,2757.48,2564.08,2664.69,34269031076,,
4/29/2021,2756.88,2797.97,2672.11,2748.65,32578127990,,
4/30/2021,2773.21,2796.05,2728.17,2757.73,29777179889,,
5/1/2021,2945.89,2951.44,2755.91,2772.84,28726205272,,
5/2/2021,2952.06,2984.89,2860.53,2945.56,28032013047,,
5/3/2021,3431.09,3450.04,2951.18,2951.18,49174290212,,
5/4/2021,3253.63,3523.59,3180.74,3431.13,62402045158,,
5/5/2021,3522.78,3541.46,3213.1,3240.55,48334198383,,
5/6/2021,3490.88,3598.9,3386.24,3524.93,44300394788,,
5/7/2021,3484.73,3573.29,3370.26,3490.11,39607240515,,
5/8/2021,3902.65,3950.17,3453.77,3481.99,50208491286,,
5/9/2021,3928.84,3981.26,3743.99,3911.46,50568290278,,
5/10/2021,3952.29,4197.47,3684.45,3924.41,62691789007,,
5/11/2021,4168.7,4178.21,3783.89,3948.27,52679737865,,
5/12/2021,3785.85,4362.35,3785.85,4174.64,69023382175,,
5/13/2021,3715.15,4032.56,3549.41,3828.92,78398214539,,
5/14/2021,4079.06,4171.02,3703.4,3720.12,48174271215,,
5/15/2021,3638.12,4129.19,3638.12,4075.95,42422321751,,
5/16/2021,3587.51,3878.9,3350.95,3641.83,47359478734,,
5/17/2021,3282.4,3587.77,3129.01,3581.34,54061732774,,
5/18/2021,3380.07,3562.47,3246.4,3276.87,40416525218,,
5/19/2021,2460.68,3437.94,1952.46,3382.66,84482912776,,
5/20/2021,2784.29,2993.15,2170.23,2439.64,67610826680,,
5/21/2021,2430.62,2938.21,2113.35,2772.34,53774070802,,
5/22/2021,2295.71,2483.98,2168.12,2436.01,42089937660,,
5/23/2021,2109.58,2384.41,1737.47,2298.37,56005721977,,
5/24/2021,2643.59,2672.6,2090.64,2099.94,53697121740,,
5/25/2021,2706.63,2750.53,2394.36,2649.03,49558333256,,
5/26/2021,2888.7,2911.74,2652.09,2707.05,42499766020,,
5/27/2021,2736.49,2888.75,2642.61,2888.75,33373635283,,
5/28/2021,2419.91,2761.36,2336.36,2742.47,39999114805,,
5/29/2021,2279.51,2566.94,2208.49,2414.07,33773720220,,
5/30/2021,2390.31,2472.19,2188.83,2278.29,25876619428,,
5/31/2021,2714.95,2715.85,2279.51,2387.2,31007383150,,
6/1/2021,2633.52,2739.74,2531.16,2707.56,27363223090,,
6/2/2021,2706.12,2801.39,2555.4,2634.46,27723267359,,
6/3/2021,2855.13,2891.25,2667.68,2708.38,30038207402,,
6/4/2021,2688.2,2857.17,2562.64,2857.17,34173841611,,
6/5/2021,2630.58,2817.48,2558.23,2691.62,30496672724,,
6/6/2021,2715.09,2743.44,2616.16,2629.75,25311639414,,
6/7/2021,2590.26,2845.19,2584,2713.05,30600111277,,
6/8/2021,2517.44,2620.85,2315.55,2594.6,41909736778,,
6/9/2021,2608.27,2625.07,2412.2,2510.2,36075832186,,
6/10/2021,2471.52,2619.96,2435.4,2611.14,28753626390,,
6/11/2021,2353.77,2495.41,2326.87,2472.86,24832564195,,
6/12/2021,2372.48,2447.23,2265.76,2354.75,25724364410,,
6/13/2021,2508.39,2547.37,2312.64,2372.69,27092945370,,
6/14/2021,2537.89,2606.43,2469.39,2508.77,26964576331,,
6/15/2021,2610.94,2639.23,2515.15,2587.76,29005279219,,
6/16/2021,2367.66,2554.63,2354.35,2544.86,24101926180,,
6/17/2021,2372,2457.18,2312.3,2367.31,21871633186,,
6/18/2021,2231.73,2377.2,2147.31,2374.59,22752818388,,
6/19/2021,2178.5,2278.42,2168.89,2235.16,18765854896,,
6/20/2021,2246.36,2275.38,2049.96,2171.34,22535930423,,
6/21/2021,1888.45,2259.46,1867.19,2245.32,33745173825,,
6/22/2021,1874.95,1993.16,1707.6,1886.67,35547251725,,
6/23/2021,1989.74,2043.53,1827.57,1878.62,28408659206,,
6/24/2021,1988.46,2032.34,1887.43,1968.96,20272845769,,
6/25/2021,1813.22,2017.76,1794.4,1989.22,22774334998,,
6/26/2021,1829.24,1850.18,1719.56,1810.88,20637542361,,
6/27/2021,1978.89,1979.96,1811.25,1831,19885474742,,
6/28/2021,2079.66,2139.81,1963.62,1981.39,25514602841,,
6/29/2021,2160.77,2242.24,2076.24,2083.45,24815124419,,
6/30/2021,2274.55,2282.99,2090.76,2164.22,25828056268,,
7/1/2021,2113.61,2274.4,2081.08,2274.4,29061701793,,
7/2/2021,2150.04,2155.6,2021.82,2109.89,31796212554,,
7/3/2021,2226.11,2237.57,2117.59,2150.83,17433361641,,
7/4/2021,2321.72,2384.29,2190.84,2226.55,18787107473,,
7/5/2021,2198.58,2321.92,2163.04,2321.92,20103794829,,
7/6/2021,2324.68,2346.29,2197.92,2197.92,20891861314,,
7/7/2021,2315.16,2403.77,2298.03,2323.21,22398345285,,
7/8/2021,2120.03,2324.01,2089.41,2317.95,23188123689,,
7/9/2021,2146.69,2185.38,2051.07,2115.57,23029574602,,
7/10/2021,2111.4,2190.12,2081.92,2147,17581542471,,
7/11/2021,2139.66,2172.65,2083.8,2110.88,14705386138,,
7/12/2021,2036.72,2167.71,2011.02,2140.51,17768129077,,
7/13/2021,1940.08,2040.69,1922.58,2034.1,16621628658,,
7/14/2021,1994.33,2015.11,1869.22,1941.17,17342819679,,
7/15/2021,1911.18,2037.74,1883.27,1994.71,15688092552,,
7/16/2021,1880.38,1959.7,1853.59,1916.6,14884569147,,
7/17/2021,1898.83,1917.6,1855.59,1876.88,13364282076,,
7/18/2021,1895.55,1988.34,1883.01,1900.19,13791868728,,
7/19/2021,1817.3,1916.12,1807.91,1893.05,14157735481,,
7/20/2021,1787.51,1837,1722.05,1819.08,17368597636,,
7/21/2021,1990.97,2025.68,1759.02,1786.28,21253359756,,
7/22/2021,2025.2,2044.12,1954.3,1994.82,17495480331,,
7/23/2021,2124.78,2129.44,2000.44,2025.11,16200392492,,
7/24/2021,2189.22,2197.65,2107.32,2123.96,16057446601,,
7/25/2021,2191.37,2194.44,2108.83,2187.15,14566483636,,
7/26/2021,2233.37,2428.82,2177.33,2191.31,29614324233,,
7/27/2021,2298.33,2316.95,2154.73,2230.2,23067480378,,
7/28/2021,2296.55,2341.78,2250.91,2302.08,18991302378,,
7/29/2021,2380.96,2396.45,2273.4,2299.01,16313373113,,
7/30/2021,2466.96,2469.7,2322.34,2382.55,20212848934,,
7/31/2021,2536.21,2551.16,2423.82,2461.58,18001710283,,
8/1/2021,2561.85,2695.43,2520.93,2530.46,22697987055,,
8/2/2021,2610.15,2665.73,2511.38,2557.77,22162754104,,
8/3/2021,2502.35,2630.31,2449.35,2609.41,22696753413,,
8/4/2021,2724.62,2764.44,2463.47,2508.54,25038698173,,
8/5/2021,2827.33,2840.43,2540.68,2725.67,31057928075,,
8/6/2021,2890.94,2944.9,2727.79,2827.5,26528577879,,
8/7/2021,3157.24,3170.23,2868.54,2891.71,33081467129,,
